T0;Tr;Tpco;Tpm;Tzco;Tzm;Fcob_i;rtb_Fcob;TrSP;Um;Ub1;Ub2
-1.350000;19.954508;46.485322;59.802103;57.280024;88.375000;0.006973;0.006973;20.000000;0.125899;0.627611;0.627611
-1.450000;19.941276;46.467511;59.869583;57.309375;88.625000;0.006979;0.006979;20.000000;0.128520;0.628146;0.628146
-1.450000;19.929389;46.473515;59.962096;57.377308;88.625000;0.006987;0.006987;20.000000;0.130411;0.628806;0.628806
-1.350000;19.926913;46.495978;59.989361;57.415617;88.375000;0.006995;0.006995;20.000000;0.129828;0.629528;0.629528
-1.350000;19.926076;46.519301;59.996102;57.428210;88.375000;0.007003;0.007003;20.000000;0.129206;0.630265;0.630265
-1.350000;19.926530;46.537737;59.984617;57.423762;88.375000;0.007011;0.007011;20.000000;0.128565;0.631002;0.631002
-1.350000;19.927768;46.549327;59.962559;57.407927;88.375000;0.007019;0.007019;20.000000;0.128041;0.631730;0.631730
-1.350000;19.929309;46.554477;59.937100;57.386659;88.375000;0.007027;0.007027;20.000000;0.127713;0.632443;0.632443
-1.350000;19.930801;46.554986;59.914031;57.365261;88.375000;0.007035;0.007035;20.000000;0.127601;0.633141;0.633141
-1.350000;19.932057;46.553226;59.897189;57.347694;88.375000;0.007043;0.007043;20.000000;0.127683;0.633825;0.633825
-1.350000;19.933046;46.551496;59.888305;57.336237;88.375000;0.007050;0.007050;20.000000;0.127905;0.634498;0.634498
-1.350000;19.933859;46.551583;59.887233;57.331508;88.375000;0.007057;0.007057;20.000000;0.128201;0.635163;0.635163
-1.450000;19.927724;46.559603;59.960917;57.374133;88.625000;0.007065;0.007065;20.000000;0.130215;0.635863;0.635863
-1.450000;19.923288;46.584213;60.044142;57.441023;88.625000;0.007073;0.007073;20.000000;0.131455;0.636614;0.636614
-1.450000;19.921203;46.622105;60.121031;57.509443;88.625000;0.007082;0.007082;20.000000;0.132005;0.637395;0.637395
-1.450000;19.921730;46.666568;60.178558;57.566155;88.625000;0.007091;0.007091;20.000000;0.131933;0.638182;0.638182
-1.450000;19.924703;46.710568;60.211028;57.603789;88.625000;0.007099;0.007099;20.000000;0.131404;0.638949;0.638949
-1.450000;19.929617;46.748475;60.218839;57.620382;88.625000;0.007107;0.007107;20.000000;0.130626;0.639673;0.639673
-1.450000;19.935776;46.776886;60.206700;57.618214;88.625000;0.007115;0.007115;20.000000;0.129798;0.640341;0.640341
-1.450000;19.942449;46.794748;60.181664;57.602298;88.625000;0.007122;0.007122;20.000000;0.129078;0.640943;0.640943
-1.450000;19.948997;46.802992;60.151314;57.578820;88.625000;0.007128;0.007128;20.000000;0.128568;0.641479;0.641479
-1.450000;19.954958;46.803909;60.122319;57.553781;88.625000;0.007133;0.007133;20.000000;0.128306;0.641953;0.641953
-1.450000;19.960078;46.800423;60.099491;57.532002;88.625000;0.007137;0.007137;20.000000;0.128278;0.642372;0.642372
-1.450000;19.964299;46.795434;60.085379;57.516558;88.625000;0.007142;0.007142;20.000000;0.128431;0.642745;0.642745
-1.350000;19.974651;46.786225;60.012286;57.467565;88.375000;0.007145;0.007145;20.000000;0.126984;0.643038;0.643038
-1.450000;19.975931;46.771071;60.009295;57.446881;88.625000;0.007148;0.007148;20.000000;0.128013;0.643283;0.643283
-1.450000;19.976345;46.761950;60.024965;57.452162;88.625000;0.007150;0.007150;20.000000;0.128902;0.643521;0.643521
-1.450000;19.976445;46.761698;60.054263;57.472134;88.625000;0.007153;0.007153;20.000000;0.129643;0.643757;0.643757
-1.450000;19.976766;46.769778;60.088038;57.499248;88.625000;0.007155;0.007155;20.000000;0.130137;0.643991;0.643991
-1.450000;19.977684;46.783826;60.118918;57.526768;88.625000;0.007158;0.007158;20.000000;0.130352;0.644218;0.644218
-1.450000;19.979373;46.800738;60.142028;57.549668;88.625000;0.007160;0.007160;20.000000;0.130318;0.644432;0.644432
-1.500000;19.978342;46.820090;60.189489;57.585777;88.750000;0.007163;0.007163;20.000000;0.130951;0.644646;0.644646
-1.500000;19.978659;46.843714;60.229582;57.623274;88.750000;0.007165;0.007165;20.000000;0.131114;0.644862;0.644862
-1.500000;19.980315;46.868644;60.257701;57.652808;88.750000;0.007167;0.007167;20.000000;0.130947;0.645066;0.645066
-1.600000;19.976189;46.896640;60.340209;57.712430;89.000000;0.007170;0.007170;20.000000;0.132258;0.645290;0.645290
-1.500000;19.981343;46.928221;60.344960;57.737805;88.750000;0.007172;0.007172;20.000000;0.131021;0.645497;0.645497
-1.600000;19.980453;46.955658;60.395438;57.774277;89.000000;0.007174;0.007174;20.000000;0.131614;0.645691;0.645691
-1.600000;19.981254;46.984363;60.433972;57.812158;89.000000;0.007176;0.007176;20.000000;0.131638;0.645883;0.645883
-1.600000;19.983550;47.012031;60.458609;57.839991;89.000000;0.007178;0.007178;20.000000;0.131340;0.646058;0.646058
-1.600000;19.987005;47.035642;60.467574;57.854807;89.000000;0.007180;0.007180;20.000000;0.130841;0.646202;0.646202
-1.650000;19.987714;47.055577;60.497108;57.877731;89.125000;0.007181;0.007181;20.000000;0.131125;0.646329;0.646329
-1.650000;19.989441;47.075108;60.519298;57.900353;89.125000;0.007183;0.007183;20.000000;0.131083;0.646442;0.646442
-1.750000;19.985081;47.098251;60.601677;57.958022;89.375000;0.007184;0.007184;20.000000;0.132559;0.646576;0.646576
-1.750000;19.982876;47.131776;60.679231;58.026988;89.375000;0.007186;0.007186;20.000000;0.133188;0.646740;0.646740
-1.750000;19.983033;47.171365;60.740398;58.087173;89.375000;0.007188;0.007188;20.000000;0.133171;0.646912;0.646912
-1.750000;19.985413;47.210635;60.777186;58.129308;89.375000;0.007190;0.007190;20.000000;0.132656;0.647069;0.647069
-1.850000;19.982622;47.249167;60.857894;58.191999;89.625000;0.007191;0.007191;20.000000;0.133552;0.647234;0.647234
-1.900000;19.979009;47.294306;60.956507;58.275189;89.750000;0.007194;0.007194;20.000000;0.134477;0.647433;0.647433
-1.900000;19.978591;47.345682;61.034508;58.351670;89.750000;0.007196;0.007196;20.000000;0.134504;0.647647;0.647647
-1.900000;19.981124;47.396371;61.082779;58.406382;89.750000;0.007198;0.007198;20.000000;0.133890;0.647848;0.647848
-1.900000;19.985994;47.439535;61.099092;58.434407;89.750000;0.007200;0.007200;20.000000;0.132887;0.648009;0.648009
-1.900000;19.992338;47.470524;61.087902;58.437109;89.750000;0.007201;0.007201;20.000000;0.131760;0.648112;0.648112
-2.000000;19.992294;47.492754;61.126824;58.461892;90.000000;0.007202;0.007202;20.000000;0.132434;0.648191;0.648191
-2.000000;19.993508;47.515469;61.161283;58.494224;90.000000;0.007203;0.007203;20.000000;0.132620;0.648261;0.648261
-2.000000;19.995854;47.538241;61.187490;58.521608;90.000000;0.007203;0.007203;20.000000;0.132507;0.648313;0.648313
-2.050000;19.995668;47.561455;61.236373;58.560635;90.125000;0.007204;0.007204;20.000000;0.133028;0.648357;0.648357
-2.050000;19.996888;47.587163;61.275378;58.598812;90.125000;0.007204;0.007204;20.000000;0.133062;0.648394;0.648394
-2.050000;19.999400;47.612422;61.300373;58.626965;90.125000;0.007205;0.007205;20.000000;0.132770;0.648411;0.648411
-2.050000;20.002919;47.633942;61.309638;58.642135;90.125000;0.007204;0.007204;20.000000;0.132275;0.648396;0.648396
-2.050000;20.007035;47.649359;61.304997;58.644627;90.125000;0.007204;0.007204;20.000000;0.131705;0.648343;0.648343
-2.050000;20.011294;47.657665;61.290435;58.637013;90.125000;0.007203;0.007203;20.000000;0.131173;0.648247;0.648247
-2.050000;20.015281;47.659174;61.270781;58.623059;90.125000;0.007201;0.007201;20.000000;0.130758;0.648110;0.648110
-2.050000;20.018685;47.655195;61.250617;58.606750;90.125000;0.007199;0.007199;20.000000;0.130500;0.647936;0.647936
-2.150000;20.014396;47.652824;61.302838;58.633345;90.375000;0.007198;0.007198;20.000000;0.132106;0.647776;0.647776
-2.150000;20.010852;47.662528;61.365501;58.683279;90.375000;0.007196;0.007196;20.000000;0.133106;0.647654;0.647654
-2.150000;20.008624;47.682864;61.425907;58.736903;90.375000;0.007195;0.007195;20.000000;0.133575;0.647560;0.647560
-2.250000;20.001085;47.714265;61.542626;58.825229;90.625000;0.007195;0.007195;20.000000;0.135248;0.647521;0.647521
-2.250000;19.996688;47.759692;61.644538;58.918719;90.625000;0.007195;0.007195;20.000000;0.135803;0.647540;0.647540
-2.250000;19.995615;47.811225;61.718207;58.994265;90.625000;0.007195;0.007195;20.000000;0.135519;0.647582;0.647582
-2.250000;19.997524;47.859819;61.756376;59.042125;90.625000;0.007196;0.007196;20.000000;0.134641;0.647616;0.647616
-2.300000;19.998195;47.900990;61.795483;59.081515;90.750000;0.007196;0.007196;20.000000;0.134315;0.647639;0.647639
-2.300000;20.000896;47.934927;61.810064;59.104883;90.750000;0.007196;0.007196;20.000000;0.133595;0.647642;0.647642
-2.300000;20.004892;47.959195;61.804149;59.109524;90.750000;0.007196;0.007196;20.000000;0.132756;0.647610;0.647610
-2.400000;20.002511;47.977920;61.852946;59.140983;91.000000;0.007195;0.007195;20.000000;0.133668;0.647577;0.647577
-2.400000;20.001576;48.000154;61.898485;59.182195;91.000000;0.007195;0.007195;20.000000;0.134011;0.647558;0.647558
-2.400000;20.002085;48.024636;61.934552;59.218354;91.000000;0.007195;0.007195;20.000000;0.133965;0.647541;0.647541
-2.400000;20.003889;48.048055;61.955797;59.243443;91.000000;0.007195;0.007195;20.000000;0.133622;0.647510;0.647510
-2.450000;20.003209;48.069889;61.996469;59.276502;91.125000;0.007194;0.007194;20.000000;0.133957;0.647476;0.647476
-2.550000;19.996939;48.097630;62.096670;59.349594;91.375000;0.007194;0.007194;20.000000;0.135579;0.647484;0.647484
-2.550000;19.993378;48.137472;62.188362;59.432370;91.375000;0.007195;0.007195;20.000000;0.136208;0.647538;0.647538
-2.650000;19.985796;48.188970;62.328668;59.544961;91.625000;0.007196;0.007196;20.000000;0.137776;0.647654;0.647654
-2.650000;19.982452;48.252849;62.442349;59.653619;91.625000;0.007198;0.007198;20.000000;0.138034;0.647819;0.647819
-2.650000;19.983235;48.319064;62.516494;59.734422;91.625000;0.007200;0.007200;20.000000;0.137362;0.647993;0.647993
-2.650000;19.987451;48.377381;62.546438;59.779069;91.625000;0.007202;0.007202;20.000000;0.136097;0.648137;0.648137
-2.700000;19.990536;48.423195;62.572434;59.809589;91.750000;0.007203;0.007203;20.000000;0.135452;0.648246;0.648246
-2.700000;19.995476;48.457441;62.572281;59.821295;91.750000;0.007203;0.007203;20.000000;0.134520;0.648313;0.648313
-2.700000;20.001352;48.478924;62.553023;59.814218;91.750000;0.007204;0.007204;20.000000;0.133587;0.648323;0.648323
-2.800000;20.000403;48.493260;62.592365;59.836283;92.000000;0.007204;0.007204;20.000000;0.134512;0.648316;0.648316
-2.800000;20.000462;48.510922;62.632768;59.871484;92.000000;0.007203;0.007203;20.000000;0.134940;0.648313;0.648313
-2.800000;20.001603;48.531650;62.667773;59.905154;92.000000;0.007203;0.007203;20.000000;0.135019;0.648302;0.648302
-2.800000;20.003787;48.552692;62.691125;59.930783;92.000000;0.007203;0.007203;20.000000;0.134806;0.648274;0.648274
-2.850000;20.003349;48.573696;62.736138;59.966695;92.125000;0.007203;0.007203;20.000000;0.135252;0.648240;0.648240
-2.950000;19.997286;48.602057;62.841907;60.044132;92.375000;0.007203;0.007203;20.000000;0.136947;0.648245;0.648245
-2.950000;19.993975;48.643604;62.938523;60.131343;92.375000;0.007203;0.007203;20.000000;0.137603;0.648294;0.648294
-3.050000;19.986725;48.697353;63.082828;60.247812;92.625000;0.007204;0.007204;20.000000;0.139157;0.648402;0.648402
-3.100000;19.980341;48.766254;63.234342;60.380658;92.750000;0.007206;0.007206;20.000000;0.140219;0.648577;0.648577
-3.200000;19.968699;48.702280;63.515875;60.719289;93.000000;0.006598;0.006598;15.000000;0.140686;0.593844;0.593844
-3.200000;19.950562;48.495551;63.838971;61.137900;93.000000;0.006047;0.006047;15.000000;0.136980;0.544258;0.544258
-3.250000;19.916307;48.174628;64.106988;61.527440;93.125000;0.005499;0.005499;15.000000;0.130173;0.494947;0.494947
-3.250000;19.864953;47.731892;64.226501;61.811497;93.125000;0.004956;0.004956;15.000000;0.119971;0.446077;0.446077
-3.350000;19.784328;47.152008;64.247428;61.998671;93.375000;0.004421;0.004421;15.000000;0.109460;0.397894;0.397894
-3.350000;19.677204;46.426469;64.129841;62.074678;93.375000;0.003896;0.003896;15.000000;0.097556;0.350672;0.350672
-3.350000;19.538508;45.547528;63.899922;62.046322;93.375000;0.003386;0.003386;15.000000;0.085535;0.304706;0.304706
-3.350000;19.363531;44.513128;63.596812;61.943646;93.375000;0.002893;0.002893;15.000000;0.074272;0.260342;0.260342
-3.450000;19.141204;43.327756;63.326697;61.844994;93.625000;0.002422;0.002422;15.000000;0.066007;0.218010;0.218010
-3.450000;18.876332;42.001234;63.101575;61.792723;93.625000;0.001979;0.001979;15.000000;0.058287;0.178154;0.178154
-3.450000;18.566584;40.540712;62.935806;61.801667;93.625000;0.001569;0.001569;15.000000;0.050730;0.141215;0.141215
-3.500000;18.206762;38.951947;62.849570;61.887862;93.750000;0.001196;0.001196;15.000000;0.043593;0.107673;0.107673
-3.500000;17.799705;37.242597;62.805836;62.032602;93.750000;0.000867;0.000867;15.000000;0.035123;0.078012;0.078012
-3.500000;17.344925;35.424742;62.753591;62.183877;93.750000;0.000586;0.000586;15.000000;0.025121;0.052708;0.052708
-3.500000;16.842930;33.520357;62.634235;62.275656;93.750000;0.000358;0.000358;15.000000;0.013910;0.032235;0.032235
-3.600000;16.288796;31.566716;62.440699;62.266944;94.000000;0.000190;0.000190;15.000000;0.004298;0.017100;0.017100
-3.500000;15.701919;29.621071;62.190277;62.136407;93.750000;0.000086;0.000086;15.000000;0.000000;0.007704;0.007704
-3.600000;15.074940;27.758736;62.072003;62.042747;94.000000;0.000049;0.000049;15.000000;0.000000;0.004427;0.004427
-3.600000;14.427144;26.070090;61.969221;61.924703;94.000000;0.000084;0.000084;15.000000;0.000000;0.007554;0.007554
-3.600000;13.773748;24.654791;61.750351;61.645196;94.000000;0.000191;0.000191;15.000000;0.000000;0.017205;0.017205
-3.650000;13.130115;23.609218;61.272115;61.059861;94.125000;0.000371;0.000371;15.000000;0.000000;0.033348;0.033348
-3.750000;12.514541;23.007704;60.399109;60.039859;94.375000;0.000620;0.000620;15.000000;0.000000;0.055776;0.055776
-3.750000;11.956557;22.881102;59.127780;58.527120;94.375000;0.000934;0.000934;15.000000;0.009995;0.084030;0.084030
-3.750000;11.475281;23.217302;58.524048;57.287313;94.375000;0.001305;0.001305;15.000000;0.048405;0.117416;0.117416
-3.750000;11.086846;24.015062;59.010503;57.019443;94.375000;0.001723;0.001723;15.000000;0.093555;0.155069;0.155069
-3.800000;10.802330;25.288986;60.417617;57.708491;94.500000;0.002178;0.002178;15.000000;0.136411;0.195995;0.195995
-3.800000;10.638898;27.033227;62.170706;58.911883;94.500000;0.002656;0.002656;15.000000;0.168782;0.239048;0.239048
-3.800000;10.605912;29.173757;63.741177;60.119491;94.500000;0.003144;0.003144;15.000000;0.188771;0.282957;0.282957
-3.900000;10.698219;31.566174;64.949447;61.090187;94.750000;0.003627;0.003627;15.000000;0.199946;0.326443;0.326443
-3.900000;10.916202;34.035756;65.688098;61.726422;94.750000;0.004092;0.004092;15.000000;0.203228;0.368243;0.368243
-3.900000;11.243395;36.416150;66.058861;62.078493;94.750000;0.004524;0.004524;15.000000;0.201926;0.407192;0.407192
-4.000000;11.650360;38.592078;66.278480;62.303885;95.000000;0.004915;0.004915;15.000000;0.199899;0.442374;0.442374
-4.050000;12.117293;40.509913;66.405609;62.476668;95.125000;0.005257;0.005257;15.000000;0.196755;0.473108;0.473108
-4.150000;12.618111;42.158112;66.538521;62.661114;95.375000;0.005544;0.005544;15.000000;0.193687;0.498954;0.498954
-4.200000;13.137285;43.551451;66.650877;62.849805;95.500000;0.005774;0.005774;15.000000;0.189520;0.519669;0.519669
-4.200000;13.662210;44.707059;66.698948;63.002592;95.500000;0.005946;0.005946;15.000000;0.183568;0.535145;0.535145
-4.200000;14.179231;45.639485;66.677690;63.100348;95.500000;0.006060;0.006060;15.000000;0.176411;0.545410;0.545410
-4.300000;14.670340;46.369818;66.667794;63.187273;95.750000;0.006118;0.006118;15.000000;0.170298;0.550655;0.550655
-4.300000;15.135266;46.923238;66.599075;63.235094;95.750000;0.006124;0.006124;15.000000;0.163352;0.551140;0.551140
-4.400000;15.560905;47.320122;66.557448;63.283112;96.000000;0.006080;0.006080;15.000000;0.157887;0.547209;0.547209
-4.400000;15.951151;47.582709;66.478434;63.309052;96.000000;0.005991;0.005991;15.000000;0.151877;0.539230;0.539230
-4.400000;16.303282;47.722520;66.368905;63.305295;96.000000;0.005862;0.005862;15.000000;0.145788;0.527576;0.527576
-4.400000;16.615505;47.749409;66.236857;63.277163;96.000000;0.005696;0.005696;15.000000;0.139889;0.512640;0.512640
-4.450000;16.883332;47.675287;66.130079;63.256688;96.125000;0.005498;0.005498;15.000000;0.135213;0.494847;0.494847
-4.400000;17.114087;47.511368;65.991477;63.221227;96.000000;0.005273;0.005273;15.000000;0.129758;0.474598;0.474598
-4.450000;17.300543;47.263842;65.891733;63.202715;96.125000;0.005026;0.005026;15.000000;0.125639;0.452309;0.452309
-4.400000;17.450889;46.940739;65.771994;63.181746;96.000000;0.004760;0.004760;15.000000;0.120645;0.428371;0.428371
-4.450000;17.558497;46.545268;65.694978;63.184890;96.125000;0.004480;0.004480;15.000000;0.116795;0.403188;0.403188
-4.450000;17.628403;46.083613;65.633950;63.211149;96.125000;0.004191;0.004191;15.000000;0.112677;0.377156;0.377156
-4.450000;17.661721;45.557539;65.581322;63.250964;96.125000;0.003896;0.003896;15.000000;0.108209;0.350645;0.350645
-4.550000;17.652474;44.969153;65.594395;63.337776;96.375000;0.003601;0.003601;15.000000;0.105016;0.324058;0.324058
-4.550000;17.609699;44.322518;65.611995;63.449380;96.375000;0.003308;0.003308;15.000000;0.100598;0.297765;0.297765
-4.550000;17.534318;43.615547;65.608382;63.553324;96.375000;0.003023;0.003023;15.000000;0.095090;0.272096;0.272096
-4.550000;17.426958;42.844663;65.562851;63.626596;96.375000;0.002749;0.002749;15.000000;0.088712;0.247373;0.247373
-4.550000;17.288000;42.007855;65.466108;63.655189;96.375000;0.002488;0.002488;15.000000;0.081863;0.223913;0.223913
-4.550000;17.117759;41.106684;65.320133;63.635035;96.375000;0.002245;0.002245;15.000000;0.075021;0.202031;0.202031
-4.550000;16.916728;40.147406;65.136211;63.571051;96.375000;0.002023;0.002023;15.000000;0.068650;0.182037;0.182037
-4.550000;16.685837;39.141382;64.931577;63.474604;96.375000;0.001825;0.001825;15.000000;0.063124;0.164233;0.164233
-4.550000;16.426680;38.104985;64.725219;63.359871;96.375000;0.001655;0.001655;15.000000;0.058683;0.148909;0.148909
-4.550000;16.141704;37.059178;64.533615;63.239791;96.375000;0.001515;0.001515;15.000000;0.055430;0.136334;0.136334
-4.550000;15.834339;36.028903;64.367381;63.122538;96.375000;0.001408;0.001408;15.000000;0.053364;0.126746;0.126746
-4.550000;15.509080;35.042310;64.229789;63.009573;96.375000;0.001337;0.001337;15.000000;0.052444;0.120342;0.120342
-4.550000;15.171501;34.129766;64.117742;62.896062;96.375000;0.001303;0.001303;15.000000;0.052651;0.117270;0.117270
-4.550000;14.828212;33.322536;64.025028;62.773772;96.375000;0.001307;0.001307;15.000000;0.054039;0.117613;0.117613
-4.550000;14.486725;32.651050;63.946804;62.635657;96.375000;0.001349;0.001349;15.000000;0.056742;0.121385;0.121385
-4.600000;14.151738;32.143207;63.913440;62.499113;96.500000;0.001428;0.001428;15.000000;0.061802;0.128539;0.128539
-4.600000;13.835847;31.823350;63.918065;62.372887;96.500000;0.001544;0.001544;15.000000;0.068075;0.138934;0.138934
-4.600000;13.547714;31.708277;63.958868;62.256984;96.500000;0.001693;0.001693;15.000000;0.075550;0.152329;0.152329
